permno,date,ticker,prc,ret,shrout,vol
84788,15-03-2017,AMZN,852.96997,0.000516,477615,2562176
84788,16-03-2017,AMZN,853.41998,0.000528,477615,1842296
84788,17-03-2017,AMZN,852.31,-0.001301,477615,3384403
84788,20-03-2017,AMZN,856.96997,0.005467,477615,2282727
84788,21-03-2017,AMZN,843.20001,-0.016068,477615,4383555
84788,22-03-2017,AMZN,848.06,0.005764,477615,2658669
84788,23-03-2017,AMZN,847.38,-0.000802,477615,1952964
84788,24-03-2017,AMZN,845.60999,-0.002089,477615,2138275
84788,27-03-2017,AMZN,846.82001,0.001431,477615,2755775
84788,28-03-2017,AMZN,856,0.010841,477615,3044515
84788,29-03-2017,AMZN,874.32001,0.021402,477615,4485838
84788,30-03-2017,AMZN,876.34003,0.00231,477615,2762730
84788,31-03-2017,AMZN,886.53998,0.011639,478000,3957657
84788,03-04-2017,AMZN,891.51001,0.005606,478000,3422328
84788,04-04-2017,AMZN,906.83002,0.017184,478000,4984656
84788,05-04-2017,AMZN,909.28003,0.002702,478000,7508370
84788,06-04-2017,AMZN,898.28003,-0.012098,478000,6344065
84788,07-04-2017,AMZN,894.88,-0.003785,478000,3714372
84788,10-04-2017,AMZN,907.03998,0.013588,478000,3184301
84788,11-04-2017,AMZN,902.35999,-0.00516,478000,3012743
84788,12-04-2017,AMZN,896.22998,-0.006793,478000,2456140
84788,13-04-2017,AMZN,884.66998,-0.012899,478000,3174583
84788,17-04-2017,AMZN,901.98999,0.019578,478000,2854673
84788,18-04-2017,AMZN,903.78003,0.001985,477975,2999238
84788,19-04-2017,AMZN,899.20001,-0.005068,477975,2870242
84788,20-04-2017,AMZN,902.06,0.003181,477975,2814441
84788,21-04-2017,AMZN,898.53003,-0.003913,477975,2420494
84788,24-04-2017,AMZN,907.40997,0.009883,477975,3122893
84788,25-04-2017,AMZN,907.62,0.000231,477975,3380639
84788,26-04-2017,AMZN,909.28998,0.00184,477975,2609048
84788,27-04-2017,AMZN,918.38,0.009997,477975,5305543
84788,28-04-2017,AMZN,924.98999,0.007197,477975,7364681
84788,01-05-2017,AMZN,948.22998,0.025125,477975,5466544
84788,02-05-2017,AMZN,946.94,-0.00136,477975,3848835
84788,03-05-2017,AMZN,941.03003,-0.006241,477975,3581716
84788,04-05-2017,AMZN,937.53003,-0.003719,477975,2418381
84788,05-05-2017,AMZN,934.15002,-0.003605,477975,2866408
84788,08-05-2017,AMZN,949.03998,0.01594,477975,3415831
84788,09-05-2017,AMZN,952.82001,0.003983,477975,3264113
84788,10-05-2017,AMZN,948.95001,-0.004062,477975,2096512
84788,11-05-2017,AMZN,947.62,-0.001402,477975,2194070
84788,12-05-2017,AMZN,961.34998,0.014489,477975,3625857
84788,15-05-2017,AMZN,957.96997,-0.003516,477975,4270631
84788,16-05-2017,AMZN,966.07001,0.008455,477975,3126051
84788,17-05-2017,AMZN,944.76001,-0.022058,477975,5148895
84788,18-05-2017,AMZN,958.48999,0.014533,477975,3939347
84788,19-05-2017,AMZN,959.84003,0.001409,477975,3972089
84788,22-05-2017,AMZN,970.66998,0.011283,477975,2642417
84788,23-05-2017,AMZN,971.53998,0.000896,477975,2415594
84788,24-05-2017,AMZN,980.34998,0.009068,477975,2463027
84788,25-05-2017,AMZN,993.38,0.013291,477975,4822032
84788,26-05-2017,AMZN,995.78003,0.002416,477975,3469154
84788,30-05-2017,AMZN,996.70001,0.000924,477975,3263069
84788,31-05-2017,AMZN,994.62,-0.002087,477975,3938135
84788,01-06-2017,AMZN,995.95001,0.001337,477975,2454841
84788,02-06-2017,AMZN,1006.72998,0.010824,477975,3752384
84788,05-06-2017,AMZN,1011.34003,0.004579,477975,2719859
84788,06-06-2017,AMZN,1003,-0.008247,477975,3346432
84788,07-06-2017,AMZN,1010.07001,0.007049,477975,2823041
84788,08-06-2017,AMZN,1010.27002,0.000198,477975,2767857
84788,09-06-2017,AMZN,978.31,-0.031635,477975,7653192
84788,12-06-2017,AMZN,964.90997,-0.013697,477975,9447233
84788,13-06-2017,AMZN,980.78998,0.016458,477975,4579728
84788,14-06-2017,AMZN,976.46997,-0.004405,477975,3974900
84788,15-06-2017,AMZN,964.16998,-0.012596,477975,5373875
84788,16-06-2017,AMZN,987.71002,0.024415,477975,11472662
84788,19-06-2017,AMZN,995.16998,0.007553,477975,5043408
84788,20-06-2017,AMZN,992.59003,-0.002592,477975,4076828
84788,21-06-2017,AMZN,1002.22998,0.009712,477975,2962473
84788,22-06-2017,AMZN,1001.29999,-0.000928,477975,2253433
84788,23-06-2017,AMZN,1003.73999,0.002437,477975,2879145
84788,26-06-2017,AMZN,993.97998,-0.009724,477975,3386157
84788,27-06-2017,AMZN,976.78003,-0.017304,477975,3782738
84788,28-06-2017,AMZN,990.33002,0.013872,477975,3737802
84788,29-06-2017,AMZN,975.92999,-0.014541,477975,4302968
84788,30-06-2017,AMZN,968,-0.008126,480000,3390345
84788,03-07-2017,AMZN,953.65997,-0.014814,480000,2911608
84788,05-07-2017,AMZN,971.40002,0.018602,480000,3652955
84788,06-07-2017,AMZN,965.14001,-0.006444,480000,3259613
84788,07-07-2017,AMZN,978.76001,0.014112,480000,2643387
84788,10-07-2017,AMZN,996.46997,0.018094,480000,3546268
84788,11-07-2017,AMZN,994.13,-0.002348,480000,2982726
84788,12-07-2017,AMZN,1006.51001,0.012453,480000,3608574
84788,13-07-2017,AMZN,1000.63,-0.005842,480000,2880769
84788,14-07-2017,AMZN,1001.81,0.001179,480000,2102469
84788,17-07-2017,AMZN,1010.03998,0.008215,480000,3712593
84788,18-07-2017,AMZN,1024.44995,0.014267,480380,4007626
84788,19-07-2017,AMZN,1026.87,0.002362,480380,2963964
84788,20-07-2017,AMZN,1028.69995,0.001782,480380,3097904
84788,21-07-2017,AMZN,1025.67004,-0.002945,480380,2734577
84788,24-07-2017,AMZN,1038.94995,0.012948,480380,3288020
84788,25-07-2017,AMZN,1039.87,0.000886,480380,2447737
84788,26-07-2017,AMZN,1052.80005,0.012434,480380,2978557
84788,27-07-2017,AMZN,1046,-0.006459,480380,10991715
84788,28-07-2017,AMZN,1020.03998,-0.024818,480380,7709739
84788,31-07-2017,AMZN,987.78003,-0.031626,480380,7352064
84788,01-08-2017,AMZN,996.19,0.008514,480380,4575576
84788,02-08-2017,AMZN,995.89001,-0.000301,480380,4070193
84788,03-08-2017,AMZN,986.91998,-0.009007,480380,3255764
84788,04-08-2017,AMZN,987.58002,0.000669,480380,2730308
84788,07-08-2017,AMZN,992.27002,0.004749,480380,2676607
84788,08-08-2017,AMZN,989.84003,-0.002449,480380,2902815
84788,09-08-2017,AMZN,982.01001,-0.00791,480380,3569751
84788,10-08-2017,AMZN,956.91998,-0.02555,480380,5684168
84788,11-08-2017,AMZN,967.98999,0.011568,480380,3467277
84788,14-08-2017,AMZN,983.29999,0.015816,480380,3172892
84788,15-08-2017,AMZN,982.73999,-0.00057,480380,2549295
